-160.09772757794042,133.94453427904426,-0.0034189299174869348,0.0,0.0,0.10779009775167762,0.9941736743782164
-160.07903476085764,133.9223524322391,-0.003417995351206571,0.0,0.0,0.10783061365738912,0.9941692807355651
-160.0696885315586,133.90017073831,-0.003417292011903328,0.0,0.0,0.10790279572655388,0.9941614489982971
-160.0509955327601,133.88907966273183,-0.0034165911599259857,0.0,0.0,0.10792804196505482,0.9941587085358099
-160.03230235560474,133.88907935843463,-0.0034161223950732733,0.0,0.0,0.10796578105776608,0.9941546107726839
-160.03230217527639,133.90017013035336,-0.0034163554645587624,0.0,0.0,0.10805140918070551,0.994145307776516
-160.03230199472293,133.9112609009948,-0.0034165882768704137,0.0,0.0,0.10814206827510289,0.9941354500616015
-160.04164858376612,133.91126105285807,-0.003416822219747928,0.0,0.0,0.10826066115846945,0.9941225423686615
-160.05099571321023,133.8779888910758,-0.0034163567846476894,0.0,0.0,0.10795198678674414,0.994156108741879
-160.0696894341253,133.84471688217207,-0.003416124290779976,0.0,0.0,0.10734076697388645,0.9942222888999511
-160.06034302553223,133.8336259582622,-0.003415656226138708,0.0,0.0,0.10466541438361769,0.9945074916921972
-159.59301445735144,133.7781645085067,-0.003402789805718953,0.0,0.0,0.07242755598452469,0.9973736757775937
-158.3218768661123,133.86687013381143,-0.0033730101805318213,0.0,0.0,0.00584647062123647,0.9999829092445905
-155.95719116996128,133.7781061837504,-0.003312941469026498,0.0,0.0,0.03883689621620945,-0.9992455631586719
-152.58307496997188,133.61169169141763,-0.003227914147117872,0.0,0.0,0.04414910757313748,-0.9990249527917185
-148.43319287789583,133.36763121890004,-0.0031249586010346775,0.0,0.0,0.040066220933638035,-0.9991970265868974
-143.57297054576944,133.06810824791776,-0.0030075382197551903,0.0,0.0,0.04326228136254218,-0.9990637492228953
-138.1706472329521,132.65767233488276,-0.0028797593643190567,0.0,0.0,0.04918743366425665,-0.9987895656090547
-132.61877891325986,132.18069274486356,-0.0027520850258468954,0.0,0.0,0.04920573743077418,-0.9987886640345363
