tru_x, tru_y, ukf_x,ukf_y,error
-22.791601181030273, 241.98806762695312, -21.572373571266514,242.95746220384464,1.5836176688765757
-22.791601181030273, 241.98806762695312, -21.59316535032765,242.95879276276264,1.5835931804404706
-22.79156494140625, 241.98806762695312, -21.88683377648731,242.49608995903094,1.5832701108062284
-22.79156494140625, 241.98806762695312, -21.282713324900616,243.43082397721017,1.5835683693016855
-22.79149627685547, 241.98806762695312, -21.587866756604402,243.0231158255439,1.5835706729579369
-22.79147720336914, 241.98806762695312, -21.558428079320763,243.04245712468327,1.583593601914796
-22.791452407836914, 241.98806762695312, -21.549275417476487,243.02021166900093,1.5836121599769006
-22.791419982910156, 241.98806762695312, -21.502446981620196,243.05904786524127,1.583666573506092
-22.791391372680664, 241.98806762695312, -21.254141135541435,243.48712772634482,1.5839988252026183
-22.791391372680664, 241.98806762695312, -21.27425993439656,243.50769757138255,1.5843307736222665
-22.791364669799805, 241.98806762695312, -21.61357657297133,243.10814965202962,1.584354932072186
-22.791324615478516, 241.98806762695312, -21.953681692126455,242.64992430794723,1.5840507604210605
-22.791284561157227, 241.98806762695312, -21.911196169832053,242.6283098405514,1.583759160914136
-22.791271209716797, 241.98806762695312, -21.448372928755482,243.21035449698527,1.5838956127315824
-22.79123306274414, 241.98806762695312, -21.440817963264436,243.2540650835848,1.5840525752304435
-22.791223526000977, 241.98806762695312, -21.788020898530807,242.8306269546058,1.5838917015091953
-22.791175842285156, 241.98806762695312, -21.750606437543702,242.86242357110652,1.583759809604545
-22.791156768798828, 241.98806762695312, -22.082607624906906,242.3850567519976,1.5833072722579242
-22.791156768798828, 241.98806762695312, -22.127852355246432,242.35998303536326,1.5828249446193996
-22.791133880615234, 241.98806762695312, -21.863349553423983,242.69557816350894,1.582581210703558
-22.791086196899414, 241.98806762695312, -22.19302338922056,242.27280222567526,1.5820424537091966
-22.79104995727539, 241.98806762695312, -22.175398520051,242.19158622902225,1.5814961552991904
-22.79102897644043, 241.98806762695312, -22.196734309274877,242.12090479268244,1.5809274205049435
-22.790998458862305, 241.98806762695312, -22.590171515211363,241.63916805177055,1.5802387251769359
-22.790971755981445, 241.98806762695312, -21.50022676681574,243.11932395797248,1.5803182134634797
-22.790971755981445, 241.98806762695312, -21.8206451286927,242.76894383779594,1.5801227635508326
-22.79092788696289, 241.98806762695312, -21.76451155968974,242.7778620067174,1.5799564774287904
-22.790904998779297, 241.98806762695312, -21.773709646757577,242.73103614673806,1.5797697029717601
-22.79086685180664, 241.98806762695312, -21.382967472435503,243.31684374858023,1.579977255845102
-22.790861129760742, 241.98806762695312, -21.677740556466887,242.93977153534067,1.5799100040777403
-22.790861129760742, 241.98806762695312, -21.705113590462133,242.95656561944634,1.5798372596503265
-22.790861129760742, 241.98806762695312, -21.72737201479606,242.9896538824743,1.5797680609572373
-22.790775299072266, 241.98806762695312, -22.049120699507668,242.5039118262688,1.5793748286109635
-22.79076385498047, 241.98806762695312, -21.328049294065693,243.3959033025321,1.5796367586590097
-22.790761947631836, 241.98806762695312, -21.616217436317697,243.0563743697102,1.579641448975408
-22.790740966796875, 241.98806762695312, -21.60115300143792,243.073217612604,1.579659171300266
-22.790700912475586, 241.98806762695312, -21.577785275393516,243.10248485090187,1.5796983168183278
-22.790678024291992, 241.98806762695312, -21.955848791624504,242.63363149684463,1.5793943272611533
-22.790678024291992, 241.98806762695312, -22.000149940373376,242.6335214432329,1.5790705537561067
-22.790626525878906, 241.98806762695312, -21.24585696951056,243.53135298522392,1.5794205909705057
-22.79060173034668, 241.98806762695312, -21.59480489936848,243.07790000168796,1.579442870638762
-22.790573120117188, 241.98806762695312, -21.964386052424548,242.61806538559446,1.5791302844501416
-22.790573120117188, 241.98806762695312, -21.970017522062037,242.65443940832145,1.578828506163978
-22.7905216217041, 241.98806762695312, -21.943838506302598,242.64392016892617,1.5785351262031186
-22.79048728942871, 241.98806762695312, -21.821175404301766,242.8274250080249,1.5783640431649533
-22.79047966003418, 241.98806762695312, -21.796769484947173,242.75673909318616,1.57817820722876
-22.790449142456055, 241.98806762695312, -22.178260011313498,242.3029938466285,1.5776650959281582
-22.79042625427246, 241.98806762695312, -22.149878889683972,242.26191958921243,1.5771572957405273
-22.79039764404297, 241.98806762695312, -21.35524524939941,243.37123765564954,1.5773969481335999
-22.790369033813477, 241.98806762695312, -21.64675007963591,243.01251710660475,1.5773727530015982
-22.79033851623535, 241.98806762695312, -21.990561632189586,242.59585673346265,1.577043145628115
-22.79032325744629, 241.98806762695312, -21.96493811612936,242.6068029230614,1.576729463151793
-22.79029083251953, 241.98806762695312, -21.94745290063281,242.59106962455826,1.5764188907772894
-22.79026222229004, 241.98806762695312, -21.45361976931786,243.26504134409728,1.5765752195460465
-22.79024314880371, 241.98806762695312, -21.792701724497014,242.89725119948636,1.5764449840742578
-22.79024314880371, 241.98806762695312, -21.822511097881943,242.9177628532052,1.5763104506663355
-22.79020118713379, 241.98806762695312, -22.156541157617507,242.49105313216944,1.5758704927040623
-22.790157318115234, 241.98806762695312, -22.118544737730897,242.49194916353383,1.5754485720764635
-22.790136337280273, 241.988037109375, -21.3670849080864,243.42053761915312,1.5757027201993712
-22.79012680053711, 241.988037109375, -21.690276690504454,243.03721285356102,1.5756708429468531
-22.790096282958984, 241.988037109375, -22.041043479515174,242.6247469843506,1.5753318418505884
-22.790056228637695, 241.988037109375, -22.06665262080926,242.6678141402889,1.5749987064292172
-22.790056228637695, 241.988037109375, -22.439590386749742,242.2322219694716,1.5743427898256819
-22.790042877197266, 241.988037109375, -22.38879981594033,242.21744736422764,1.5737076402655408
-22.789995193481445, 241.988037109375, -21.47450757924827,243.32462801361436,1.5738798174537298
-22.789995193481445, 241.988037109375, -21.882589111514914,242.8850598420288,1.5737098603276831
-22.789941787719727, 241.988037109375, -21.872800248995212,242.90826960428453,1.5735533675208662
-22.789941787719727, 241.988037109375, -22.26977424930437,242.41918818802083,1.573041725898919
-22.789907455444336, 241.988037109375, -21.65603968674132,243.149927576705,1.573070441969738
-22.789907455444336, 241.988037109375, -21.952086548072522,242.80857058405823,1.5728425688337209
-22.789865493774414, 241.988037109375, -22.30926727169846,242.40708341310213,1.5723105946264293
-22.789838790893555, 241.988037109375, -22.31077389077576,242.30150211040882,1.5717422010644415
-22.78980827331543, 241.988037109375, -22.29022361449816,242.28465313446287,1.5711792817540882
-22.78978157043457, 241.988037109375, -21.64990013208174,243.10132429193712,1.5711918669349019
-22.78978157043457, 241.988037109375, -21.67430125265439,243.17077142032883,1.5712228470476328
-22.789730072021484, 241.988037109375, -22.00596428201555,242.77015003280016,1.5709596713395075
-22.78969955444336, 241.988037109375, -22.38142750002821,242.32965945384947,1.5703708878836726
-22.78969955444336, 241.988037109375, -22.434666250402582,242.28150610501746,1.569742135016662
-22.78963279724121, 241.988037109375, -21.429399353388494,243.38514527592613,1.5699574052080298
-22.78963279724121, 241.988037109375, -21.76547725889366,243.00627961317042,1.569886234949269
-22.789613723754883, 241.988037109375, -21.755639202363355,243.01740101003065,1.5698235188846141
-22.789581298828125, 241.988037109375, -21.744351469601124,243.00815565155506,1.5697617361035747
-22.78955078125, 241.988037109375, -22.135455984026724,242.50100402762862,1.5693444973250026
-22.789525985717773, 241.988037109375, -21.33605240686148,243.45421845117758,1.5696241036778422
-22.789501190185547, 241.988037109375, -21.665164653506704,243.11381012358925,1.5696362052254713
-22.78947639465332, 241.988037109375, -21.64253399979744,243.09006847056563,1.5696480187858357
-22.789445877075195, 241.988037109375, -22.015742763059478,242.6243383485657,1.5693278938389017
-22.789430618286133, 241.988037109375, -21.9970654612793,242.62977301480976,1.5690182110114952
-22.789430618286133, 241.988037109375, -22.448480399614507,242.1286792791033,1.568342423027582
-22.78939437866211, 241.988037109375, -21.474931401489112,243.30645904671323,1.5685075273938074
-22.789358139038086, 241.988037109375, -21.426972037674876,243.32209393876485,1.568697780925819
-22.78932762145996, 241.988037109375, -21.4224078014891,243.3303001689832,1.5688928698198155
-22.789302825927734, 241.988037109375, -21.399126078996975,243.37058125530672,1.5691129396536494
-22.789270401000977, 241.988037109375, -21.020222572641234,243.79589653321023,1.5696521262461864
-22.78923988342285, 241.988037109375, -21.361249517803437,243.39824379221164,1.5698975222332872
-22.78923988342285, 241.988037109375, -21.76045113931471,242.98529073666114,1.5698206317707826
-22.789215087890625, 241.988037109375, -21.68980536776091,242.96530771641517,1.5697652235253974
-22.789188385009766, 241.988037109375, -21.667283867271962,242.9534115604024,1.5697149760635491
-22.789159774780273, 241.988037109375, -21.361846741430874,243.4037390276726,1.5699616820775297
-22.789133071899414, 241.988037109375, -21.34361223718571,243.43832627634478,1.570228994882862
-22.789133071899414, 241.988037109375, -21.75366711646684,242.98610321116686,1.5701551349728522
-22.789108276367188, 241.988037109375, -21.72191362001065,242.96415025294326,1.5700858875625485
-22.789072036743164, 241.988037109375, -21.690289975671714,243.00571462517757,1.5700454269316304
-22.7890567779541, 241.988037109375, -21.646219437721033,243.0553860114903,1.5700419113262203
-22.7890567779541, 241.988037109375, -21.6693509961102,243.06111890157362,1.5700312213171428
-22.788991928100586, 241.988037109375, -22.052955454638468,242.61797531012786,1.5696958994801247
-22.788976669311523, 241.988037109375, -22.026891248685782,242.63508914931,1.5693781900755135
-22.7889404296875, 241.988037109375, -22.407663607879694,242.13931249328058,1.568732403068561
-22.788917541503906, 241.988037109375, -21.50721875647055,243.22361290229824,1.5688501916439699
-22.788888931274414, 241.988037109375, -21.862238983219072,242.83059282662109,1.5686741090352063
-22.78887367248535, 241.988037109375, -22.22552921310727,242.4018789693248,1.5681904276996823
-22.788837432861328, 241.988037109375, -22.206158160302408,242.36620055638653,1.5677048513411866
-22.788808822631836, 241.988037109375, -22.57116277899031,241.90663935445824,1.5669629981414348
-22.78878402709961, 241.988037109375, -21.548434524136614,243.19810858822518,1.5670551017295817
-22.78878402709961, 241.988037109375, -21.900379015518602,242.84064047168985,1.566868799837062
-22.788732528686523, 241.988037109375, -22.26187569307399,242.41343139154193,1.5663753366371416
-22.788705825805664, 241.988037109375, -22.23432711112987,242.3924806185342,1.5658874506698772
-22.78867530822754, 241.988037109375, -22.625013051880213,241.9184625500237,1.5651184475798539
-22.788646697998047, 241.988037109375, -21.632209822363613,243.18580041392647,1.565173712769519
-22.78776741027832, 241.9878692626953, -21.91033327546171,242.8222734196349,1.5649776204097416
-22.77830696105957, 241.98602294921875, -22.234262938109886,242.4114584334385,1.5644940248475085
-22.77830696105957, 241.98602294921875, -22.14827795453556,242.3869254143593,1.5640419916207005
-22.65091896057129, 241.96109008789062, -21.95584938641218,242.3548343997159,1.5636192318761137
-22.555387496948242, 241.94253540039062, -21.340068570793832,243.11462399407694,1.5636881493546497
-22.555387496948242, 241.94253540039062, -21.63456724830427,242.75947375733875,1.5635045325480643
-22.222370147705078, 241.87779235839844, -21.331584900128433,242.7312772874518,1.5633226035444898
-22.068523406982422, 241.84788513183594, -21.462639422900477,242.2593052362188,1.5628645245617816
-21.867563247680664, 241.80874633789062, -21.267456185335927,242.21853437007223,1.5624038133831326
-21.603906631469727, 241.75746154785156, -20.823639989585995,242.44363551344156,1.5621156298046384
-21.278533935546875, 241.694091796875, -20.576300843062512,242.40557191431347,1.5618060821721618
-20.87305450439453, 241.6188201904297, -20.6287283132673,241.90316353791067,1.5611532159120365
-20.87305450439453, 241.6188201904297, -20.351464856998064,241.8335898509249,1.5606050701252525
-20.489580154418945, 241.54844665527344, -20.13776612684683,241.79183026566994,1.559982647093143
-19.88356590270996, 241.43690490722656, -18.64741258537235,242.5677181338233,1.56004600355364
-19.276439666748047, 241.32595825195312, -18.184469839538536,242.5208820935421,1.560078204362385
-18.918378829956055, 241.26048278808594, -18.279809823197617,242.01451545622453,1.5597644461480111
-18.08078384399414, 241.1078643798828, -18.192816301627747,241.48955973867186,1.5591274027059008
-18.08078384399414, 241.1078643798828, -17.596424019750724,241.32370426268602,1.5585636478193678
-17.413209915161133, 240.9862823486328, -17.660591833770262,240.73587490019338,1.5579028773323162
-16.516393661499023, 240.8234100341797, -15.832421673209252,242.05429878654004,1.5578209143594501
-16.211849212646484, 240.7681121826172, -15.774378181037237,242.07151101885393,1.5577208242250995
-15.849349021911621, 240.70242309570312, -15.926183292569828,241.63795551132458,1.557382366842235
-15.849349021911621, 240.70242309570312, -15.458825084613636,241.5586926518008,1.5570456113471367
-15.209077835083008, 240.58642578125, -14.837823181841427,241.61197371781432,1.5567909048638062
-15.209077835083008, 240.58642578125, -14.681180342893017,241.5909543001617,1.5565605562186582
-14.495437622070312, 240.46568298339844, -14.715037229462412,241.1110123283068,1.5560832563910298
-13.784810066223145, 240.380126953125, -14.101447592303737,240.98175242533898,1.5556054913339554
-13.570971488952637, 240.35423278808594, -14.193121296296313,240.443292268182,1.555100252278594
-12.880535125732422, 240.27577209472656, -12.00379812703055,241.60746183313643,1.5551216495067886
-12.05228042602539, 240.18362426757812, -11.979688376599585,241.17753284248624,1.554817585462359
-11.60412311553955, 240.13552856445312, -11.424177205470277,240.94817298673598,1.5544245013320588
-10.995352745056152, 240.0711212158203, -10.79376562596384,240.84165224171863,1.5540123424567733
-10.718551635742188, 240.04147338867188, -10.598848929816008,240.17007026035918,1.553263252552266
-9.742932319641113, 239.94345092773438, -8.732258986422666,241.29381433681147,1.5533357307221125
-8.871268272399902, 239.8933563232422, -8.492175868965163,240.8373403567722,1.553044701285048
-8.871268272399902, 239.8933563232422, -7.524990673257861,240.91218476985875,1.5531181088875752
-7.7427263259887695, 239.85791015625, -7.63118059276604,240.40727726929325,1.552579854539741
-6.540807247161865, 239.84613037109375, -6.72927517486948,240.30076037021053,1.5520050941443728
-6.0130157470703125, 239.84906005859375, -4.690040567012939,241.3486820232289,1.552247660360503
-6.0130157470703125, 239.84906005859375, -4.676448153468027,240.94969237341473,1.5523446658955358
-4.513743877410889, 239.86575317382812, -4.404083125109761,240.54132123242047,1.5518750045305387
-3.519299030303955, 239.88294982910156, -3.9590722094582675,240.54172205918894,1.551464079189916
-2.7653496265411377, 239.89523315429688, -3.2720395924554224,240.54475112383213,1.5510707347468595
-2.450099229812622, 239.90109252929688, -2.248704338772953,240.65553183089017,1.5506546282348825
-1.413158655166626, 239.92138671875, -1.7620846293785288,240.6726342668906,1.5502646014079378
-0.4891194701194763, 239.94212341308594, -1.4136437734656904,240.28474107921258,1.549960069821527
0.2895773947238922, 239.96009826660156, -0.6703335248894232,240.2734391105439,1.5496686987583
0.8028074502944946, 239.9701690673828, -0.07078407890661861,240.27374913327753,1.5493318621288683
1.7794426679611206, 239.96359252929688, 1.4657629448492477,240.51104542351507,1.548837045057114
2.5949342250823975, 239.9481201171875, 2.128599872117134,240.34173104854617,1.5483316097258961
3.3167920112609863, 239.92466735839844, 2.542141445072415,240.31258074563635,1.5479645576379173
3.3167920112609863, 239.92466735839844, 2.4125175245269945,239.90201040600132,1.5476184542081077
4.643754959106445, 239.8154296875, 3.2592350431190686,239.83408293622185,1.5475308343753513
5.547340393066406, 239.71546936035156, 4.950825181703467,240.2033962811525,1.547113381521696
6.327828407287598, 239.57005310058594, 5.7024796587453475,240.10624733327546,1.546724894613633
7.036232948303223, 239.41339111328125, 5.914972103774873,239.62159797359976,1.5465068071663137
7.809985637664795, 239.22824096679688, 6.656295194443474,239.43407961607534,1.5463058427882825
7.809985637664795, 239.22824096679688, 7.437901691097068,239.2740817675367,1.545677741590519
9.264933586120605, 238.83470153808594, 9.568089472951085,239.98876272447302,1.545488854508097
9.960776329040527, 238.63253784179688, 10.321029654299114,239.78811985154576,1.54530939327465
10.633593559265137, 238.40858459472656, 10.402916210463854,239.2298805110973,1.544938818765851
11.347761154174805, 238.16368103027344, 11.217439957248525,239.13933763334558,1.5446388631688062
12.017462730407715, 237.92141723632812, 11.747528440325956,238.9889279252955,1.5444016820459543
12.559022903442383, 237.71969604492188, 13.41433544320059,239.20935870940198,1.544494330476077
13.45721435546875, 237.37908935546875, 14.307576475037273,238.90995499715552,1.5446047446664395
14.055212020874023, 237.14724731445312, 14.169890523236102,238.3193749675219,1.5444088661287705
14.724616050720215, 236.88633728027344, 14.401013864232935,237.64352000926348,1.5440241411779851
15.614197731018066, 236.53659057617188, 14.971569580431035,237.51770074970642,1.543826175040099
15.614197731018066, 236.53659057617188, 16.21398531203752,237.33240166418446,1.5435344362337837
16.682401657104492, 236.09767150878906, 16.79931248707665,237.0215936209145,1.5432082535518346
17.614912033081055, 235.7021026611328, 17.317510463917454,236.76244493557414,1.5429729243057972
18.26918601989746, 235.41989135742188, 17.37733996373689,236.06149217404365,1.542736458765873
18.821096420288086, 235.1805877685547, 18.13511589609805,235.7527051020602,1.542390984851515
19.487150192260742, 234.89085388183594, 19.96614745553768,236.22608584366867,1.5423251467576944
20.354782104492188, 234.5107421875, 20.65680320374341,235.83264325609886,1.5422261239904353
20.851327896118164, 234.28054809570312, 20.69493883310583,235.18079586189626,1.5418923504692974
21.684736251831055, 233.84300231933594, 21.071275934488344,234.96493873150993,1.5417526520151932
22.305438995361328, 233.5150909423828, 21.63264370294574,234.6408459321564,1.5416304910550336
22.969369888305664, 233.14968872070312, 21.627757741514493,233.73346054081583,1.541588861662168
22.969369888305664, 233.14968872070312, 23.98451293105144,234.5442289981856,1.5416860024958976
23.95844268798828, 232.59469604492188, 24.085037718115817,233.85025321364395,1.5415378230334367
25.07921028137207, 231.9441680908203, 24.90272577152237,233.53488787250524,1.541569025875873
25.60702896118164, 231.601318359375, 24.86132409906842,232.67982627827155,1.5414471394458635
26.33490753173828, 231.123046875, 26.597964726113695,232.79160870471077,1.5415252587290489
26.33490753173828, 231.123046875, 26.70072593680827,232.13659723042622,1.5412800270645748
27.535621643066406, 230.25634765625, 27.22824634502464,231.738343270393,1.5412653708355737
27.535621643066406, 230.25634765625, 27.288171808271493,230.96782412666,1.5408493276734876
28.63327407836914, 229.38287353515625, 27.854562670138346,230.67525846320314,1.5408324453208595
29.001319885253906, 229.05796813964844, 29.78044038959144,230.78765104022264,1.541020328364571
29.708776473999023, 228.4058380126953, 29.874316518791254,230.02152601783138,1.5410641480702434
30.12327766418457, 228.01210021972656, 30.204261490842196,229.4609601798028,1.5410167599442597
30.763813018798828, 227.33860778808594, 30.82291600880401,228.8020948172179,1.5409765615353284
30.763813018798828, 227.33860778808594, 30.507655750622575,228.1476081102766,1.5406121454093586
31.626705169677734, 226.37388610839844, 31.586979374943734,227.6708654525047,1.5404843050338533
32.14297866821289, 225.76063537597656, 31.856944438581127,227.03500641611706,1.5403610624967383
32.69526672363281, 225.02542114257812, 31.765873347036944,226.12436632652722,1.5403079322326692
33.15463638305664, 224.4070281982422, 32.14823258305877,225.38049607265506,1.5402343326810677
33.15463638305664, 224.4070281982422, 31.916085053823622,224.4666916874557,1.540076722822014
33.98087692260742, 223.10232543945312, 31.971360020178082,224.3491254003646,1.5405094644713817
33.98087692260742, 223.10232543945312, 33.27663865364022,223.79737897426847,1.5402205082958942
34.46633529663086, 222.29226684570312, 33.35576990757874,223.4320494788983,1.5402473164455848
34.91864776611328, 221.4432830810547, 33.1105112386748,222.40522156469882,1.540513343316072
35.38376235961914, 220.4816131591797, 33.264191225347844,221.496869468357,1.5409372504589933
35.61353302001953, 219.99664306640625, 36.083033034650434,221.72313192514076,1.5410671567099603
35.90078353881836, 219.2935333251953, 35.889380277840104,220.7271678311514,1.5410109918040102
36.164825439453125, 218.60321044921875, 36.16920305622278,220.24386238984303,1.5410630810821218
36.164825439453125, 218.60321044921875, 36.510115132899955,219.14909095689654,1.5405953983539258
36.6140022277832, 217.24668884277344, 36.02426705821213,218.48989664028542,1.540509443427565
36.820682525634766, 216.49205017089844, 37.857817782050525,218.2258718964737,1.5407598786689443
36.820682525634766, 216.49205017089844, 37.571702657816395,217.44006718587795,1.540587051009062
37.188323974609375, 215.01730346679688, 37.231776578084094,216.52266192048825,1.5405690105544394
37.188323974609375, 215.01730346679688, 37.212323573932586,215.66981341790716,1.5401064686832726
37.53022003173828, 213.5228271484375, 37.22850595011265,215.09371274220024,1.5401374537213823
37.6707649230957, 212.79306030273438, 38.53899364945322,214.61934741182932,1.5403883783290035
37.80838394165039, 212.0608367919922, 38.77219839701205,213.71583255641497,1.5405833839068344
37.941246032714844, 211.34632873535156, 38.832992022979276,213.16124304622386,1.5408338129673727
37.941246032714844, 211.34632873535156, 38.65450246864284,212.48852679848022,1.5407328636244193
38.16118240356445, 210.07827758789062, 38.57449324135239,211.8859015518463,1.5408957418814102
38.319671630859375, 209.13946533203125, 39.45444766399441,211.0105966645572,1.5412319039672737
38.41915512084961, 208.52911376953125, 39.55950999859444,210.62175173557858,1.541668825220561
38.51704406738281, 207.8759765625, 39.167255777675635,209.5716083093573,1.5418111254968319
38.66171646118164, 206.89410400390625, 39.14864217666965,209.07240470577486,1.5421689526590732
38.76750564575195, 206.16256713867188, 39.08078262584543,208.18851034224113,1.5424320887166971
38.86798095703125, 205.4528045654297, 40.245441730716266,207.53045044655485,1.5429242480318295
38.86798095703125, 205.4528045654297, 39.87417463856846,206.96907309664516,1.5430675334246065
39.04874038696289, 204.1573028564453, 40.05305729038478,205.7657599998334,1.5432502486177992
39.13815689086914, 203.42689514160156, 39.59023003136419,204.92321198508313,1.5432605208929653
39.27281951904297, 202.35121154785156, 39.58120262291146,204.13823903595042,1.5434001489223637
39.27281951904297, 202.35121154785156, 40.74929858401291,203.63182054579684,1.5436124779751834
39.41780090332031, 201.15536499023438, 40.41828436385437,202.73265873066262,1.543779863915877
39.52301788330078, 200.2767333984375, 40.47244430985593,202.11962060163077,1.544052978497524
39.609947204589844, 199.54208374023438, 40.05407323146543,201.1393595260019,1.544111678088725
39.69390869140625, 198.80010986328125, 40.05899925138714,200.58886822569076,1.5442567938303264
39.76903533935547, 198.09962463378906, 40.91351226272369,199.93989114230433,1.5445776918269576
39.8531608581543, 197.30230712890625, 40.98402323588268,199.18021963266006,1.5449111345294864
39.92707061767578, 196.5804901123047, 40.65956135534219,198.37909655819325,1.5451155251858057
39.92707061767578, 196.5804901123047, 40.73386864511665,197.42431783135208,1.5449212591354948
40.07497787475586, 195.11407470703125, 40.265814264638166,196.5966523491635,1.5448954946577569
40.07497787475586, 195.11407470703125, 41.43645284154069,196.3507094749066,1.5450467614239325
40.188194274902344, 193.96978759765625, 41.092009677700396,195.3351445520342,1.545094195525601
40.279563903808594, 192.93507385253906, 40.70090955812875,194.4442953491786,1.545105406846554
40.3484992980957, 192.15829467773438, 40.717764869999264,193.7951524766543,1.5451735892968692
40.411556243896484, 191.4073028564453, 40.7953818582619,193.08483705232433,1.5452636973993232
40.47260284423828, 190.66436767578125, 40.28564487530643,192.20683317023563,1.5452680494314377
40.53517150878906, 189.8923797607422, 41.64563886771743,192.10029951577002,1.5457425260549744
40.53517150878906, 189.8923797607422, 41.30892367833378,191.08633582242717,1.5456795509190582
40.59349060058594, 189.14874267578125, 41.333608193863355,190.32951173885283,1.5456016969426487
40.686119079589844, 187.84263610839844, 41.27522562536939,189.99583948952736,1.5459529685229223
40.75279235839844, 186.8712615966797, 42.25904661087622,188.9824922278684,1.546488509914219
40.80182647705078, 186.14163208007812, 41.925001565638844,188.05864598110992,1.546833592741853
40.85429382324219, 185.35313415527344, 41.535011210198626,187.33095303360068,1.5471118618013697
40.908042907714844, 184.533203125, 41.63744769650976,186.2819367064417,1.5472893218254034
40.908042907714844, 184.533203125, 41.15609839751323,185.53189541052404,1.5470249075390627
40.96995544433594, 183.530029296875, 42.299409270815254,185.1264017543511,1.5472954012098716
41.01637649536133, 182.78155517578125, 42.019530848296,184.21548476321198,1.5473987125267823
41.05978775024414, 182.06942749023438, 42.024082109246166,183.5764667132666,1.5475218626909055
41.11507797241211, 181.1559600830078, 41.646574616789074,182.58364492913535,1.5475095848851526
41.17405700683594, 180.17587280273438, 41.68275076428987,181.9593447923402,1.5476658650655009
41.216556549072266, 179.46473693847656, 41.96054773847061,181.2149162653631,1.5478459685642845
41.216556549072266, 179.46473693847656, 42.004751958711836,180.4621843981406,1.5477053657516175
41.32841873168945, 178.16802978515625, 41.52790513311133,179.5710125565464,1.547638998201405
41.396209716796875, 177.3629608154297, 41.096658856989436,178.71867506418275,1.5475581319890828
41.46196746826172, 176.5990447998047, 41.07557896787478,178.17582509504723,1.5475966467545335
41.46196746826172, 176.5990447998047, 42.62810900737075,177.5651724515884,1.5475797843420567
41.5837287902832, 175.2212677001953, 42.27068822291935,176.7860490574149,1.547661606750256
41.64712142944336, 174.5078125, 41.910608961557955,175.8848631618908,1.5475877955809667
41.73528289794922, 173.54910278320312, 41.993105355030146,175.40581021782367,1.5477534160410538
41.83159255981445, 172.8063201904297, 42.01857817911113,174.82870554971905,1.5479981034853147
41.83159255981445, 172.8063201904297, 43.0711103119353,173.65636103613866,1.5479753252223367
42.01949691772461, 171.47523498535156, 43.087456088122515,173.29579651094562,1.5482599520708729
42.15282440185547, 170.59262084960938, 43.204410973257616,172.50466760625218,1.548580419775761
42.20429992675781, 170.2631072998047, 42.78576818147669,171.79669096702605,1.5486266737974141
42.20429992675781, 170.2631072998047, 42.87307994069597,171.23765283895503,1.548441483539411
42.52687454223633, 168.4181365966797, 43.23970963846646,170.36771701049784,1.5487076981015426
42.7256965637207, 167.47776794433594, 43.48415190817421,169.44229087550983,1.5489887992380027
42.87078857421875, 166.84022521972656, 43.191508284937456,168.46634744214023,1.5490434938545992
43.0510139465332, 166.06866455078125, 43.3712113355424,167.89055900005536,1.5491950937880874
43.23143768310547, 165.32237243652344, 43.37868725457955,167.07880946187683,1.549302601799596
43.388309478759766, 164.6847686767578, 44.49292563655854,166.45743152388144,1.5495741827418885
43.388309478759766, 164.6847686767578, 44.264880934234874,165.59745717254768,1.549431194010195
43.77403259277344, 163.28831481933594, 44.4347259446119,164.96060395407798,1.54955626536104
43.98542022705078, 162.60214233398438, 44.594925345732854,164.49666110912557,1.5497777806701598
44.08509063720703, 162.2916259765625, 44.2303690925308,163.66356956777022,1.5496922712796317
44.40367126464844, 161.31375122070312, 44.83448299449553,162.87483959880026,1.5497273042988389
44.66044998168945, 160.5540313720703, 44.73504811914862,162.02802961106968,1.5496902347256793
44.91157913208008, 159.81455993652344, 44.85471458188488,161.56773018034616,1.5497927946730914
45.18424606323242, 159.0473175048828, 44.637136642844816,160.60667993132458,1.5498443306661527
45.18424606323242, 159.0473175048828, 44.760805832149046,160.19461892699036,1.5496804729324833
45.69261169433594, 157.79795837402344, 45.7475546209165,159.18862355838615,1.5496013495062293
45.69261169433594, 157.79795837402344, 46.119803820487334,158.71986943634926,1.549334186747157
46.202239990234375, 156.61465454101562, 45.80445430467188,157.90763345170973,1.5492358139027087
46.70750427246094, 155.48291015625, 46.09329708332,157.2522176640973,1.549397719622853
46.8861083984375, 155.08712768554688, 45.75086231071168,156.33783966975662,1.54946757155298
47.28114700317383, 154.2283935546875, 47.99921736954957,156.2065590784712,1.5497449305131419
47.59050750732422, 153.62066650390625, 47.90877108240346,155.3356633437531,1.5498420998960774
47.97044372558594, 152.90216064453125, 48.17825846089982,154.8967398758803,1.5500695257538388
47.97044372558594, 152.90216064453125, 48.67792888963595,154.0733236176893,1.54997880654763
48.674842834472656, 151.6200714111328, 48.27667663935301,153.1815259449054,1.550009450869215
48.96622848510742, 151.10145568847656, 50.234680601890226,152.9260578732061,1.5503445376282885
49.33599853515625, 150.45333862304688, 50.644538934611234,152.31521193017997,1.5507059547606687
49.81977844238281, 149.64688110351562, 50.51768734383639,151.63343483452746,1.5509822870980043
50.12190628051758, 149.17616271972656, 50.83946765028235,151.22772071723324,1.5512921151834616
50.48451232910156, 148.6228790283203, 50.72831537999963,150.42158749691365,1.5514233908547057
51.04865264892578, 147.78240966796875, 52.35364598252014,149.80888283955477,1.5518504858441915
